date,provider,service,region,cost,currency,is_anomaly,anomaly_type,anomaly_severity
2024-04-17,Azure,Azure SQL,West US 2,442.7681,USD,False,,
2024-04-18,Azure,Azure SQL,West Europe,447.9418,USD,False,,
2024-04-19,Azure,Azure SQL,Southeast Asia,451.6247,USD,False,,
2024-04-20,Azure,Azure SQL,Southeast Asia,282.87,USD,False,,
2024-04-21,Azure,Azure SQL,East US,291.7871,USD,False,,
2024-04-22,Azure,Azure SQL,West US 2,406.9388,USD,False,,
2024-04-23,Azure,Azure SQL,West US 2,419.5809,USD,False,,
2024-04-24,Azure,Azure SQL,West Europe,452.712,USD,False,,
2024-04-25,Azure,Azure SQL,East US,446.9208,USD,False,,
2024-04-26,Azure,Azure SQL,Southeast Asia,465.0176,USD,False,,
2024-04-27,Azure,Azure SQL,East US,289.1266,USD,False,,
2024-04-28,Azure,Azure SQL,West Europe,330.6854,USD,False,,
2024-04-29,Azure,Azure SQL,East US,452.9654,USD,False,,
2024-04-30,Azure,Azure SQL,West Europe,481.2928,USD,False,,
2024-05-01,Azure,Azure SQL,East US,325.6151,USD,False,,
2024-05-02,Azure,Azure SQL,East US,386.2659,USD,False,,
2024-05-03,Azure,Azure SQL,Southeast Asia,403.9131,USD,False,,
2024-05-04,Azure,Azure SQL,West US 2,307.1762,USD,False,,
2024-05-05,Azure,Azure SQL,West US 2,294.7805,USD,False,,
2024-05-06,Azure,Azure SQL,West Europe,434.3253,USD,False,,
2024-05-07,Azure,Azure SQL,West US 2,388.0334,USD,False,,
2024-05-08,Azure,Azure SQL,West US 2,442.8322,USD,False,,
2024-05-09,Azure,Azure SQL,West US 2,414.6777,USD,False,,
2024-05-10,Azure,Azure SQL,Southeast Asia,433.424,USD,False,,
2024-05-11,Azure,Azure SQL,West US 2,296.2263,USD,False,,
2024-05-12,Azure,Azure SQL,East US,318.1472,USD,False,,
2024-05-13,Azure,Azure SQL,West Europe,435.2183,USD,False,,
2024-05-14,Azure,Azure SQL,West Europe,436.2866,USD,False,,
2024-05-15,Azure,Azure SQL,East US,444.0591,USD,False,,
2024-05-16,Azure,Azure SQL,West US 2,436.9319,USD,False,,
2024-05-17,Azure,Azure SQL,East US,449.1493,USD,False,,
2024-05-18,Azure,Azure SQL,West US 2,305.6887,USD,False,,
2024-05-19,Azure,Azure SQL,West Europe,278.5974,USD,False,,
2024-05-20,Azure,Azure SQL,East US,440.3528,USD,False,,
2024-05-21,Azure,Azure SQL,West US 2,427.8056,USD,False,,
2024-05-22,Azure,Azure SQL,West US 2,463.2562,USD,False,,
2024-05-23,Azure,Azure SQL,West US 2,475.2988,USD,False,,
2024-05-24,Azure,Azure SQL,Southeast Asia,423.4632,USD,False,,
2024-05-25,Azure,Azure SQL,Southeast Asia,290.8507,USD,False,,
2024-05-26,Azure,Azure SQL,East US,286.7842,USD,False,,
2024-05-27,Azure,Azure SQL,East US,389.2574,USD,False,,
2024-05-28,Azure,Azure SQL,West Europe,476.2471,USD,False,,
2024-05-29,Azure,Azure SQL,East US,574.5911,USD,False,,
2024-05-30,Azure,Azure SQL,West US 2,537.9074,USD,False,,
2024-05-31,Azure,Azure SQL,Southeast Asia,582.9081,USD,False,,
2024-06-01,Azure,Azure SQL,East US,280.2842,USD,False,,
2024-06-02,Azure,Azure SQL,Southeast Asia,259.1782,USD,False,,
2024-06-03,Azure,Azure SQL,East US,377.2255,USD,False,,
2024-06-04,Azure,Azure SQL,Southeast Asia,458.9206,USD,False,,
2024-06-05,Azure,Azure SQL,West US 2,464.5483,USD,False,,
2024-06-06,Azure,Azure SQL,East US,450.0281,USD,False,,
2024-06-07,Azure,Azure SQL,West US 2,436.5575,USD,False,,
2024-06-08,Azure,Azure SQL,Southeast Asia,356.4199,USD,False,,
2024-06-09,Azure,Azure SQL,West Europe,303.9791,USD,False,,
2024-06-10,Azure,Azure SQL,East US,430.2745,USD,False,,
2024-06-11,Azure,Azure SQL,Southeast Asia,448.7318,USD,False,,
2024-06-12,Azure,Azure SQL,East US,449.4883,USD,False,,
2024-06-13,Azure,Azure SQL,Southeast Asia,466.6662,USD,False,,
2024-06-14,Azure,Azure SQL,West US 2,503.0443,USD,False,,
2024-06-15,Azure,Azure SQL,Southeast Asia,304.4665,USD,False,,
2024-06-16,Azure,Azure SQL,East US,288.6001,USD,False,,
2024-06-17,Azure,Azure SQL,West Europe,434.2513,USD,False,,
2024-06-18,Azure,Azure SQL,Southeast Asia,436.2322,USD,False,,
2024-06-19,Azure,Azure SQL,West Europe,487.8408,USD,False,,
2024-06-20,Azure,Azure SQL,Southeast Asia,491.4184,USD,False,,
2024-06-21,Azure,Azure SQL,West US 2,475.5975,USD,False,,
2024-06-22,Azure,Azure SQL,West Europe,287.0422,USD,False,,
2024-06-23,Azure,Azure SQL,Southeast Asia,287.8892,USD,False,,
2024-06-24,Azure,Azure SQL,West Europe,438.5122,USD,False,,
2024-06-25,Azure,Azure SQL,West Europe,454.5183,USD,False,,
2024-06-26,Azure,Azure SQL,West Europe,447.2862,USD,False,,
2024-06-27,Azure,Azure SQL,West US 2,453.4939,USD,False,,
2024-06-28,Azure,Azure SQL,West Europe,528.3593,USD,False,,
2024-06-29,Azure,Azure SQL,West Europe,352.5477,USD,False,,
2024-06-30,Azure,Azure SQL,West Europe,310.9491,USD,False,,
2023-01-01,Azure,AKS,Southeast Asia,153.6689,USD,False,,
2023-01-02,Azure,AKS,East US,225.067,USD,False,,
2023-01-03,Azure,AKS,West US 2,251.3421,USD,False,,
2023-01-04,Azure,AKS,Southeast Asia,263.4962,USD,False,,
2023-01-05,Azure,AKS,East US,282.5198,USD,False,,
2023-01-06,Azure,AKS,West Europe,288.5471,USD,False,,
2023-01-07,Azure,AKS,Southeast Asia,196.9545,USD,False,,
2023-01-08,Azure,AKS,Southeast Asia,196.6546,USD,False,,
2023-01-09,Azure,AKS,West US 2,263.5294,USD,False,,
2023-01-10,Azure,AKS,West US 2,263.2022,USD,False,,
2023-01-11,Azure,AKS,East US,265.8105,USD,False,,
2023-01-12,Azure,AKS,Southeast Asia,276.8836,USD,False,,
2023-01-13,Azure,AKS,West Europe,279.3909,USD,False,,
2023-01-14,Azure,AKS,East US,190.2537,USD,False,,
2023-01-15,Azure,AKS,Southeast Asia,189.0455,USD,False,,
2023-01-16,Azure,AKS,West Europe,272.3703,USD,False,,
2023-01-17,Azure,AKS,West US 2,286.8624,USD,False,,
2023-01-18,Azure,AKS,West US 2,300.8324,USD,False,,
2023-01-19,Azure,AKS,East US,282.2786,USD,False,,
2023-01-20,Azure,AKS,West US 2,301.5768,USD,False,,
2023-01-21,Azure,AKS,West US 2,182.0481,USD,False,,
2023-01-22,Azure,AKS,West Europe,196.3126,USD,False,,
2023-01-23,Azure,AKS,West Europe,278.8498,USD,False,,
2023-01-24,Azure,AKS,West Europe,283.7485,USD,False,,
2023-01-25,Azure,AKS,Southeast Asia,1764.923439322458,USD,True,traffic_surge,high
2023-01-26,Azure,AKS,East US,1236.3190083360334,USD,True,traffic_surge,high
2023-01-27,Azure,AKS,West Europe,266.1843,USD,False,,
2023-01-28,Azure,AKS,West US 2,212.879,USD,False,,
2023-01-29,Azure,AKS,West US 2,229.6874,USD,False,,
2023-01-30,Azure,AKS,West Europe,300.084,USD,False,,
2023-01-31,Azure,AKS,West US 2,323.1512,USD,False,,
2023-02-01,Azure,AKS,West US 2,258.6248,USD,False,,
2023-02-02,Azure,AKS,Southeast Asia,249.372,USD,False,,
2023-02-03,Azure,AKS,West US 2,274.7336,USD,False,,
2023-02-04,Azure,AKS,West US 2,162.2654,USD,False,,
2023-02-05,Azure,AKS,West US 2,178.2958,USD,False,,
2023-02-06,Azure,AKS,West Europe,258.9095,USD,False,,
2023-02-07,Azure,AKS,Southeast Asia,265.4512,USD,False,,
2023-02-08,Azure,AKS,Southeast Asia,287.0074,USD,False,,
2023-02-09,Azure,AKS,West Europe,291.9016,USD,False,,
2023-02-10,Azure,AKS,West US 2,298.9737,USD,False,,
2023-02-11,Azure,AKS,West Europe,195.7261,USD,False,,
2023-02-12,Azure,AKS,Southeast Asia,181.0573,USD,False,,
2023-02-13,Azure,AKS,West Europe,255.0482,USD,False,,
2023-02-14,Azure,AKS,West Europe,282.5502,USD,False,,
2023-02-15,Azure,AKS,West US 2,273.628,USD,False,,
2023-02-16,Azure,AKS,West Europe,265.3883,USD,False,,
2023-02-17,Azure,AKS,West Europe,307.7308,USD,False,,
2023-02-18,Azure,AKS,West Europe,203.5131,USD,False,,
2023-02-19,Azure,AKS,West Europe,205.0826,USD,False,,
2023-02-20,Azure,AKS,Southeast Asia,274.3912,USD,False,,
2023-02-21,Azure,AKS,West Europe,286.0033,USD,False,,
2023-02-22,Azure,AKS,Southeast Asia,302.1702,USD,False,,
2023-02-23,Azure,AKS,Southeast Asia,279.0326,USD,False,,
2023-02-24,Azure,AKS,Southeast Asia,310.0705,USD,False,,
2023-02-25,Azure,AKS,East US,193.0461,USD,False,,
2023-02-26,Azure,AKS,Southeast Asia,199.1507,USD,False,,
2023-02-27,Azure,AKS,East US,274.6401,USD,False,,
2023-02-28,Azure,AKS,Southeast Asia,339.9163,USD,False,,
2023-03-01,Azure,AKS,West Europe,265.8788,USD,False,,
2023-03-02,Azure,AKS,West US 2,248.1453,USD,False,,
2023-03-03,Azure,AKS,Southeast Asia,292.9554,USD,False,,
2023-03-04,Azure,AKS,West Europe,191.6625,USD,False,,
2023-03-05,Azure,AKS,East US,213.8288,USD,False,,
2023-03-06,Azure,AKS,West US 2,286.2014,USD,False,,
2023-03-07,Azure,AKS,West US 2,310.5339,USD,False,,
2023-03-08,Azure,AKS,West Europe,316.0491,USD,False,,
2023-03-09,Azure,AKS,West Europe,311.4296,USD,False,,
2023-03-10,Azure,AKS,West Europe,318.5664,USD,False,,
2023-03-11,Azure,AKS,East US,205.6413,USD,False,,
2023-03-12,Azure,AKS,West Europe,181.1325,USD,False,,
2023-03-13,Azure,AKS,Southeast Asia,289.4745,USD,False,,
2023-03-14,Azure,AKS,Southeast Asia,277.1852,USD,False,,
2023-03-15,Azure,AKS,West Europe,301.9264,USD,False,,
2023-03-16,Azure,AKS,West US 2,287.7232,USD,False,,
2023-03-17,Azure,AKS,West US 2,292.5386,USD,False,,
2023-03-18,Azure,AKS,Southeast Asia,217.7529,USD,False,,
2023-03-19,Azure,AKS,West Europe,212.3846,USD,False,,
2023-03-20,Azure,AKS,East US,287.9855,USD,False,,
2023-03-21,Azure,AKS,East US,296.5606,USD,False,,
2023-03-22,Azure,AKS,West US 2,295.9338,USD,False,,
2023-03-23,Azure,AKS,West US 2,314.1556,USD,False,,
2023-03-24,Azure,AKS,West Europe,300.7361,USD,False,,
2023-03-25,Azure,AKS,Southeast Asia,211.7936,USD,False,,
2023-03-26,Azure,AKS,Southeast Asia,199.242,USD,False,,
2023-03-27,Azure,AKS,East US,282.266,USD,False,,
2023-03-28,Azure,AKS,Southeast Asia,338.6106,USD,False,,
2023-03-29,Azure,AKS,Southeast Asia,334.7273,USD,False,,
2023-03-30,Azure,AKS,West US 2,357.3813,USD,False,,
2023-03-31,Azure,AKS,West Europe,348.6591,USD,False,,
2023-04-01,Azure,AKS,Southeast Asia,187.6317,USD,False,,
2023-04-02,Azure,AKS,East US,194.51,USD,False,,
2023-04-03,Azure,AKS,East US,252.5582,USD,False,,
2023-04-04,Azure,AKS,East US,301.7176,USD,False,,
2023-04-05,Azure,AKS,West Europe,316.8408,USD,False,,
2023-04-06,Azure,AKS,West Europe,308.8157,USD,False,,
2023-04-07,Azure,AKS,West Europe,329.1641,USD,False,,
2023-04-08,Azure,AKS,Southeast Asia,214.3256,USD,False,,
2023-04-09,Azure,AKS,West Europe,219.8592,USD,False,,
2023-04-10,Azure,AKS,East US,288.9583,USD,False,,
2023-04-11,Azure,AKS,Southeast Asia,289.6583,USD,False,,
2023-04-12,Azure,AKS,West US 2,305.2231,USD,False,,
2023-04-13,Azure,AKS,East US,300.7042,USD,False,,
2023-04-14,Azure,AKS,West Europe,331.0885,USD,False,,
2023-04-15,Azure,AKS,Southeast Asia,196.6072,USD,False,,
2023-04-16,Azure,AKS,West US 2,233.1122,USD,False,,
2023-04-17,Azure,AKS,West US 2,317.5958,USD,False,,
2023-04-18,Azure,AKS,West Europe,304.4668,USD,False,,
2023-04-19,Azure,AKS,West US 2,323.7405,USD,False,,
2023-04-20,Azure,AKS,East US,290.4078,USD,False,,
2023-04-21,Azure,AKS,Southeast Asia,362.9693,USD,False,,
2023-04-22,Azure,AKS,West US 2,202.7636,USD,False,,
2023-04-23,Azure,AKS,West Europe,207.6985,USD,False,,
2023-04-24,Azure,AKS,West Europe,270.8464,USD,False,,
2023-04-25,Azure,AKS,West Europe,311.9683,USD,False,,
2023-04-26,Azure,AKS,East US,293.3965,USD,False,,
2023-04-27,Azure,AKS,West US 2,318.2013,USD,False,,
2023-04-28,Azure,AKS,East US,360.9041,USD,False,,
2023-04-29,Azure,AKS,West Europe,227.536,USD,False,,
2023-04-30,Azure,AKS,West Europe,230.8545,USD,False,,
2023-05-01,Azure,AKS,Southeast Asia,271.3691,USD,False,,
2023-05-02,Azure,AKS,West US 2,256.2034,USD,False,,
2023-05-03,Azure,AKS,West US 2,268.6971,USD,False,,
2023-05-04,Azure,AKS,West Europe,334.0818,USD,False,,
2023-05-05,Azure,AKS,Southeast Asia,372.3799,USD,False,,
2023-05-06,Azure,AKS,West US 2,218.6964,USD,False,,
2023-05-07,Azure,AKS,Southeast Asia,203.8272,USD,False,,
2023-05-08,Azure,AKS,West Europe,299.6167,USD,False,,
2023-05-09,Azure,AKS,West Europe,311.8573,USD,False,,
2023-05-10,Azure,AKS,West US 2,311.9661,USD,False,,
2023-05-11,Azure,AKS,West Europe,338.2773,USD,False,,
2023-05-12,Azure,AKS,West Europe,333.4005,USD,False,,
2023-05-13,Azure,AKS,East US,223.5021,USD,False,,
2023-05-14,Azure,AKS,West US 2,210.4642,USD,False,,
2023-05-15,Azure,AKS,East US,325.7543,USD,False,,
2023-05-16,Azure,AKS,Southeast Asia,309.0646,USD,False,,
2023-05-17,Azure,AKS,Southeast Asia,302.3798,USD,False,,
2023-05-18,Azure,AKS,Southeast Asia,359.237,USD,False,,
2023-05-19,Azure,AKS,Southeast Asia,300.0014,USD,False,,
2023-05-20,Azure,AKS,East US,206.0942,USD,False,,
2023-05-21,Azure,AKS,East US,207.3173,USD,False,,
2023-05-22,Azure,AKS,West Europe,344.1458,USD,False,,
2023-05-23,Azure,AKS,East US,340.135,USD,False,,
2023-05-24,Azure,AKS,Southeast Asia,341.8736,USD,False,,
2023-05-25,Azure,AKS,East US,318.9117,USD,False,,
2023-05-26,Azure,AKS,West Europe,370.5204,USD,False,,
2023-05-27,Azure,AKS,Southeast Asia,218.145,USD,False,,
2023-05-28,Azure,AKS,West Europe,258.4012,USD,False,,
2023-05-29,Azure,AKS,West Europe,355.1571,USD,False,,
2023-05-30,Azure,AKS,East US,358.1945,USD,False,,
2023-05-31,Azure,AKS,East US,361.5629,USD,False,,
2023-06-01,Azure,AKS,East US,288.2872,USD,False,,
2023-06-02,Azure,AKS,East US,305.9103,USD,False,,
2023-06-03,Azure,AKS,West US 2,195.98,USD,False,,
2023-06-04,Azure,AKS,East US,218.3746,USD,False,,
2023-06-05,Azure,AKS,Southeast Asia,336.0834,USD,False,,
2023-06-06,Azure,AKS,West US 2,271.5014,USD,False,,
2023-06-07,Azure,AKS,East US,333.3722,USD,False,,
2023-06-08,Azure,AKS,Southeast Asia,343.2726,USD,False,,
2023-06-09,Azure,AKS,West Europe,357.0433,USD,False,,
2023-06-10,Azure,AKS,Southeast Asia,218.1848,USD,False,,
2023-06-11,Azure,AKS,Southeast Asia,221.2001,USD,False,,
2023-06-12,Azure,AKS,West US 2,328.2105,USD,False,,
2023-06-13,Azure,AKS,West Europe,342.88,USD,False,,
2023-06-14,Azure,AKS,East US,320.4999,USD,False,,
2023-06-15,Azure,AKS,West US 2,336.1191,USD,False,,
2023-06-16,Azure,AKS,West Europe,366.3625,USD,False,,
2023-06-17,Azure,AKS,Southeast Asia,195.8315,USD,False,,
2023-06-18,Azure,AKS,Southeast Asia,211.5694,USD,False,,
2023-06-19,Azure,AKS,East US,2012.678588040381,USD,True,traffic_surge,high
2023-06-20,Azure,AKS,Southeast Asia,1441.072420924617,USD,True,traffic_surge,high
2023-06-21,Azure,AKS,West Europe,334.2025,USD,False,,
2023-06-22,Azure,AKS,East US,324.5557,USD,False,,
2023-06-23,Azure,AKS,Southeast Asia,323.3954,USD,False,,
2023-06-24,Azure,AKS,East US,212.8227,USD,False,,
2023-06-25,Azure,AKS,East US,236.3115,USD,False,,
2023-06-26,Azure,AKS,West US 2,303.5305,USD,False,,
2023-06-27,Azure,AKS,West Europe,321.309,USD,False,,
2023-06-28,Azure,AKS,Southeast Asia,360.7716,USD,False,,
2023-06-29,Azure,AKS,West US 2,398.2643,USD,False,,
2023-06-30,Azure,AKS,West Europe,378.9335,USD,False,,
2023-07-01,Azure,AKS,West US 2,182.8042,USD,False,,
2023-07-02,Azure,AKS,West Europe,168.2611,USD,False,,
2023-07-03,Azure,AKS,Southeast Asia,241.3241,USD,False,,
2023-07-04,Azure,AKS,West US 2,304.4182,USD,False,,
2023-07-05,Azure,AKS,West Europe,289.7492,USD,False,,
2023-07-06,Azure,AKS,West US 2,349.6134,USD,False,,
2023-07-07,Azure,AKS,West US 2,289.1061,USD,False,,
2023-07-08,Azure,AKS,West US 2,200.5863,USD,False,,
2023-07-09,Azure,AKS,West US 2,209.1484,USD,False,,
2023-07-10,Azure,AKS,West Europe,293.123,USD,False,,
2023-07-11,Azure,AKS,West US 2,287.7707,USD,False,,
2023-07-12,Azure,AKS,East US,295.7232,USD,False,,
2023-07-13,Azure,AKS,East US,300.9324,USD,False,,
2023-07-14,Azure,AKS,East US,318.0068,USD,False,,
2023-07-15,Azure,AKS,West US 2,229.5528,USD,False,,
2023-07-16,Azure,AKS,West Europe,209.9843,USD,False,,
2023-07-17,Azure,AKS,East US,316.5287,USD,False,,
2023-07-18,Azure,AKS,West Europe,312.5988,USD,False,,
2023-07-19,Azure,AKS,West Europe,328.2045,USD,False,,
2023-07-20,Azure,AKS,West US 2,272.544,USD,False,,
2023-07-21,Azure,AKS,West US 2,318.0175,USD,False,,
2023-07-22,Azure,AKS,West US 2,223.0182,USD,False,,
2023-07-23,Azure,AKS,West Europe,203.3795,USD,False,,
2023-07-24,Azure,AKS,West US 2,325.4927,USD,False,,
2023-07-25,Azure,AKS,Southeast Asia,327.7962,USD,False,,
2023-07-26,Azure,AKS,West Europe,303.881,USD,False,,
2023-07-27,Azure,AKS,West US 2,309.2264,USD,False,,
2023-07-28,Azure,AKS,West US 2,352.8812,USD,False,,
2023-07-29,Azure,AKS,West Europe,233.3763,USD,False,,
2023-07-30,Azure,AKS,East US,226.1415,USD,False,,
2023-07-31,Azure,AKS,West US 2,351.7052,USD,False,,
2023-08-01,Azure,AKS,Southeast Asia,246.6496,USD,False,,
2023-08-02,Azure,AKS,East US,279.457,USD,False,,
2023-08-03,Azure,AKS,Southeast Asia,285.2057,USD,False,,
2023-08-04,Azure,AKS,East US,293.6048,USD,False,,
2023-08-05,Azure,AKS,Southeast Asia,223.6496,USD,False,,
2023-08-06,Azure,AKS,West US 2,212.9238,USD,False,,
2023-08-07,Azure,AKS,Southeast Asia,307.7186,USD,False,,
2023-08-08,Azure,AKS,East US,291.0952,USD,False,,
2023-08-09,Azure,AKS,Southeast Asia,318.1483,USD,False,,
2023-08-10,Azure,AKS,Southeast Asia,332.2358,USD,False,,
2023-08-11,Azure,AKS,Southeast Asia,318.9188,USD,False,,
2023-08-12,Azure,AKS,West US 2,228.5543,USD,False,,
2023-08-13,Azure,AKS,West US 2,208.2439,USD,False,,
2023-08-14,Azure,AKS,Southeast Asia,313.8103,USD,False,,
2023-08-15,Azure,AKS,East US,307.2914,USD,False,,
2023-08-16,Azure,AKS,East US,317.8753,USD,False,,
2023-08-17,Azure,AKS,West US 2,288.5068,USD,False,,
2023-08-18,Azure,AKS,East US,326.7489,USD,False,,
2023-08-19,Azure,AKS,West US 2,200.3098,USD,False,,
2023-08-20,Azure,AKS,West US 2,199.1777,USD,False,,
2023-08-21,Azure,AKS,East US,323.0661,USD,False,,
2023-08-22,Azure,AKS,Southeast Asia,299.8961,USD,False,,
2023-08-23,Azure,AKS,West Europe,293.614,USD,False,,
2023-08-24,Azure,AKS,West Europe,309.4493,USD,False,,
2023-08-25,Azure,AKS,Southeast Asia,300.2171,USD,False,,
2023-08-26,Azure,AKS,West US 2,223.0679,USD,False,,
2023-08-27,Azure,AKS,West US 2,200.9316,USD,False,,
2023-08-28,Azure,AKS,East US,351.0956,USD,False,,
2023-08-29,Azure,AKS,West Europe,372.5899,USD,False,,
2023-08-30,Azure,AKS,Southeast Asia,346.9213,USD,False,,
2023-08-31,Azure,AKS,West Europe,372.3588,USD,False,,
2023-09-01,Azure,AKS,East US,282.2316,USD,False,,
2023-09-02,Azure,AKS,Southeast Asia,216.4745,USD,False,,
2023-09-03,Azure,AKS,East US,201.9442,USD,False,,
2023-09-04,Azure,AKS,East US,310.1944,USD,False,,
2023-09-05,Azure,AKS,Southeast Asia,307.1706,USD,False,,
2023-09-06,Azure,AKS,Southeast Asia,323.9683,USD,False,,
2023-09-07,Azure,AKS,Southeast Asia,326.4893,USD,False,,
2023-09-08,Azure,AKS,East US,371.4952,USD,False,,
2023-09-09,Azure,AKS,West Europe,205.9491,USD,False,,
2023-09-10,Azure,AKS,West Europe,220.9007,USD,False,,
2023-09-11,Azure,AKS,West Europe,313.2138,USD,False,,
2023-09-12,Azure,AKS,East US,317.9361,USD,False,,
2023-09-13,Azure,AKS,Southeast Asia,324.3565,USD,False,,
2023-09-14,Azure,AKS,West Europe,330.514,USD,False,,
2023-09-15,Azure,AKS,West US 2,353.5487,USD,False,,
2023-09-16,Azure,AKS,East US,226.2827,USD,False,,
2023-09-17,Azure,AKS,Southeast Asia,224.2254,USD,False,,
2023-09-18,Azure,AKS,Southeast Asia,266.1897,USD,False,,
2023-09-19,Azure,AKS,East US,324.9083,USD,False,,
2023-09-20,Azure,AKS,West Europe,299.4073,USD,False,,
2023-09-21,Azure,AKS,West Europe,343.5045,USD,False,,
2023-09-22,Azure,AKS,East US,364.0727,USD,False,,
2023-09-23,Azure,AKS,West US 2,209.6202,USD,False,,
2023-09-24,Azure,AKS,West US 2,216.9512,USD,False,,
2023-09-25,Azure,AKS,West US 2,304.67,USD,False,,
2023-09-26,Azure,AKS,East US,340.1983,USD,False,,
2023-09-27,Azure,AKS,West US 2,328.2844,USD,False,,
2023-09-28,Azure,AKS,West US 2,416.1172,USD,False,,
2023-09-29,Azure,AKS,West US 2,398.3708,USD,False,,
2023-09-30,Azure,AKS,Southeast Asia,256.0704,USD,False,,
2023-10-01,Azure,AKS,East US,203.9067,USD,False,,
2023-10-02,Azure,AKS,East US,302.2185,USD,False,,
2023-10-03,Azure,AKS,West US 2,270.4553,USD,False,,
2023-10-04,Azure,AKS,West Europe,344.6885,USD,False,,
2023-10-05,Azure,AKS,West Europe,348.6452,USD,False,,
2023-10-06,Azure,AKS,Southeast Asia,369.4502,USD,False,,
2023-10-07,Azure,AKS,West US 2,228.9386,USD,False,,
2023-10-08,Azure,AKS,Southeast Asia,219.1335,USD,False,,
2023-10-09,Azure,AKS,West US 2,330.3622,USD,False,,
2023-10-10,Azure,AKS,West US 2,318.6502,USD,False,,
2023-10-11,Azure,AKS,West US 2,310.4707,USD,False,,
2023-10-12,Azure,AKS,West US 2,362.9255,USD,False,,
2023-10-13,Azure,AKS,West Europe,367.1801,USD,False,,
2023-10-14,Azure,AKS,East US,236.7234,USD,False,,
2023-10-15,Azure,AKS,West US 2,246.4233,USD,False,,
2023-10-16,Azure,AKS,East US,319.5546,USD,False,,
2023-10-17,Azure,AKS,Southeast Asia,313.0724,USD,False,,
2023-10-18,Azure,AKS,West US 2,342.6542,USD,False,,
2023-10-19,Azure,AKS,West Europe,344.4268,USD,False,,
2023-10-20,Azure,AKS,Southeast Asia,342.1351,USD,False,,
2023-10-21,Azure,AKS,West Europe,230.6101,USD,False,,
2023-10-22,Azure,AKS,West Europe,224.4837,USD,False,,
2023-10-23,Azure,AKS,West Europe,300.4785,USD,False,,
2023-10-24,Azure,AKS,East US,330.067,USD,False,,
2023-10-25,Azure,AKS,East US,324.6197,USD,False,,
2023-10-26,Azure,AKS,West Europe,354.9038,USD,False,,
2023-10-27,Azure,AKS,East US,345.7801,USD,False,,
2023-10-28,Azure,AKS,Southeast Asia,281.3232,USD,False,,
2023-10-29,Azure,AKS,East US,287.9203,USD,False,,
2023-10-30,Azure,AKS,West US 2,393.7654,USD,False,,
2023-10-31,Azure,AKS,Southeast Asia,358.3682,USD,False,,
2023-11-01,Azure,AKS,East US,338.2693,USD,False,,
2023-11-02,Azure,AKS,Southeast Asia,345.9506,USD,False,,
2023-11-03,Azure,AKS,West US 2,327.0858,USD,False,,
2023-11-04,Azure,AKS,West US 2,256.637,USD,False,,
2023-11-05,Azure,AKS,East US,234.1056,USD,False,,
2023-11-06,Azure,AKS,East US,311.872,USD,False,,
2023-11-07,Azure,AKS,West Europe,337.555,USD,False,,
2023-11-08,Azure,AKS,West US 2,388.7603,USD,False,,
2023-11-09,Azure,AKS,East US,337.5568,USD,False,,
2023-11-10,Azure,AKS,Southeast Asia,371.6724,USD,False,,
2023-11-11,Azure,AKS,East US,241.3475,USD,False,,
2023-11-12,Azure,AKS,East US,234.7873,USD,False,,
2023-11-13,Azure,AKS,Southeast Asia,336.65,USD,False,,
2023-11-14,Azure,AKS,Southeast Asia,352.4855,USD,False,,
2023-11-15,Azure,AKS,Southeast Asia,348.0834,USD,False,,
2023-11-16,Azure,AKS,Southeast Asia,339.1271,USD,False,,
2023-11-17,Azure,AKS,West US 2,376.0229,USD,False,,
2023-11-18,Azure,AKS,East US,254.1002,USD,False,,
2023-11-19,Azure,AKS,West Europe,251.6759,USD,False,,
2023-11-20,Azure,AKS,Southeast Asia,330.6496,USD,False,,
2023-11-21,Azure,AKS,Southeast Asia,329.5467,USD,False,,
2023-11-22,Azure,AKS,West Europe,353.3857,USD,False,,
2023-11-23,Azure,AKS,West US 2,394.0664,USD,False,,
2023-11-24,Azure,AKS,West Europe,384.3847,USD,False,,
2023-11-25,Azure,AKS,West Europe,249.8753,USD,False,,
2023-11-26,Azure,AKS,East US,252.1519,USD,False,,
2023-11-27,Azure,AKS,Southeast Asia,352.1743,USD,False,,
2023-11-28,Azure,AKS,Southeast Asia,407.0818,USD,False,,
2023-11-29,Azure,AKS,West US 2,426.2942,USD,False,,
2023-11-30,Azure,AKS,West US 2,409.1337,USD,False,,
2023-12-01,Azure,AKS,West US 2,318.6397,USD,False,,
2023-12-02,Azure,AKS,West US 2,230.3078,USD,False,,
2023-12-03,Azure,AKS,West US 2,236.0593,USD,False,,
2023-12-04,Azure,AKS,West US 2,340.7467,USD,False,,
2023-12-05,Azure,AKS,East US,383.3248,USD,False,,
2023-12-06,Azure,AKS,East US,407.0153,USD,False,,
2023-12-07,Azure,AKS,Southeast Asia,382.6896,USD,False,,
2023-12-08,Azure,AKS,West Europe,374.0538,USD,False,,
2023-12-09,Azure,AKS,East US,254.3692,USD,False,,
2023-12-10,Azure,AKS,West US 2,245.8871,USD,False,,
2023-12-11,Azure,AKS,West US 2,350.1176,USD,False,,
2023-12-12,Azure,AKS,West Europe,376.513,USD,False,,
2023-12-13,Azure,AKS,West US 2,345.6716,USD,False,,
2023-12-14,Azure,AKS,West Europe,355.426,USD,False,,
2023-12-15,Azure,AKS,West Europe,390.7388,USD,False,,
2023-12-16,Azure,AKS,Southeast Asia,252.7634,USD,False,,
