date,provider,service,region,cost,currency,is_anomaly,anomaly_type,anomaly_severity,day_of_week,day_of_month,month,quarter,is_weekend,week_of_year,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,deviation_7d,deviation_30d,cost_lag_1d,cost_lag_7d,growth_1d,growth_7d,month_key,cumulative_monthly_cost,cost_percentile,provider_daily_total,service_share
2023-11-11,GCP,Cloud Run,us-east1,52.9655,USD,False,,,5,11,11,4,1,45,75.42382857142857,14.611643608062955,74.48995714285715,13.875296184487478,74.56698000000002,14.009622639368885,-1.5370159013116544,-1.5419030586701963,87.196,53.4488,-0.39256961328051093,-0.009042298423743052,2023-11,827.3968,0.06946983546617916,1879.3343,0.02818311781994923
2023-11-12,GCP,Cloud Run,us-east1,53.3672,USD,False,,,6,12,11,4,1,45,74.82862857142857,15.518566932840384,74.47155,13.905243866738244,73.47807666666667,14.352911753625735,-1.3829517031388352,-1.4011705088471142,52.9655,57.5336,0.007584182156166071,-0.072416813825792,2023-11,880.764,0.08775137111517367,1833.1674,0.029112016720333825
2023-11-13,GCP,Cloud Run,us-east1,78.5592,USD,False,,,0,13,11,4,0,46,75.09577142857142,15.571937354818132,74.68001428571428,13.945936983986366,74.24073333333334,13.977513129958451,0.22241475111859096,0.30895815487390244,53.3672,76.6892,0.4720502480836162,0.024384137531433637,2023-11,959.3232,0.5374771480804388,2686.0938,0.029246633159263
2023-11-14,GCP,Cloud Run,asia-southeast1,81.1029,USD,False,,,1,14,11,4,0,46,75.51982857142856,15.708301144163034,74.31615000000001,13.686371656603965,75.21097333333333,13.377492908869382,0.3554217211000316,0.4404357906495206,78.5592,78.1345,0.032379403048498734,0.03799090030603653,2023-11,1040.4261,0.6672760511882998,2715.5197000000003,0.029866437720915864
2023-11-15,GCP,Cloud Run,us-east1,77.3773,USD,False,,,2,15,11,4,0,46,74.29812857142858,15.083941125991588,74.26602857142858,13.672809703902157,75.04593666666666,13.317062266790476,0.20413573632036258,0.17506588814051968,81.1029,85.9292,-0.04593670509875803,-0.09952263025724045,2023-11,1117.8034,0.46617915904936014,2646.5348999999997,0.02923721126820235
2023-11-16,GCP,Cloud Run,us-central1,85.9737,USD,False,,,3,16,11,4,0,46,73.7916857142857,14.537345116564255,74.27369285714285,13.67984074977395,75.15399666666667,13.394507295915492,0.8379806757834882,0.8077716554624521,77.3773,89.5188,0.11109718224710464,-0.039601737288261274,2023-11,1203.7771,0.8884826325411335,2855.0959,0.030112368554754985
2023-11-17,GCP,Cloud Run,asia-southeast1,84.9122,USD,False,,,4,17,11,4,0,46,73.46542857142857,14.208281086947629,74.47915,13.826204518997754,75.14922000000001,13.390879583852639,0.8056408342231705,0.7290768271147456,85.9737,87.196,-0.01234679907910964,-0.026191568420269366,2023-11,1288.6893,0.8354661791590493,2844.2638,0.029853841264642942
2023-11-18,GCP,Cloud Run,us-east1,50.1068,USD,False,,,5,18,11,4,1,46,73.05704285714286,14.919017582363008,74.24043571428571,14.239892902773976,74.06258999999999,14.062365391364333,-1.5383213223594494,-1.7035391508890563,84.9122,52.9655,-0.4098986953534368,-0.0539728691307743,2023-11,1338.7961,0.007312614259597806,1874.4027999999998,0.026732141031785308
2023-11-19,GCP,Cloud Run,us-east1,52.2698,USD,False,,,6,19,11,4,1,46,72.90027142857143,15.16415744793339,73.86445,14.774407469506185,73.19565666666666,14.58549585424727,-1.3604759445453087,-1.4347031375788566,50.1068,53.3672,0.043167793592024016,-0.02056319237245794,2023-11,1391.0659,0.051188299817184646,1832.6009999999999,0.02852219331975235
2023-11-20,GCP,Cloud Run,us-east1,76.3444,USD,False,,,0,20,11,4,0,47,72.58387142857143,15.049074240377058,73.83982142857143,14.769623078580977,73.83123333333333,14.280151884354376,0.24988437900645644,0.17599019162003096,52.2698,78.5592,0.46058335787662125,-0.028192751453322056,2023-11,1467.4103,0.41316270566727603,2639.8406,0.028920079492667502
2023-11-21,GCP,Cloud Run,us-central1,79.6043,USD,False,,,1,21,11,4,0,47,72.36978571428571,14.917772139457059,73.94480714285714,14.807673680196224,74.68884000000001,13.805066128945262,0.4849594307781556,0.35606203937970354,76.3444,81.1029,0.04269992298003916,-0.018477760967629177,2023-11,1547.0146,0.5923217550274223,2606.6663,0.030538738311064007
2023-11-22,GCP,Cloud Run,us-east1,89.1688,USD,False,,,2,22,11,4,0,47,74.05428571428571,16.189031541595106,74.17620714285714,15.032959278171946,75.24085,14.047966658357016,0.9336268353018128,0.9914566526055167,79.6043,77.3773,0.12015054462987375,0.15238965432817644,2023-11,1636.1834,0.9634369287020109,2778.8956,0.03208785533359653
2023-11-23,GCP,Cloud Run,us-east1,84.0393,USD,False,,,3,23,11,4,0,47,73.77794285714286,15.96664215000104,73.78481428571429,14.66972038047484,75.20938666666666,14.026434760264422,0.642674711803057,0.6295194383763247,89.1688,85.9737,-0.057525726486646465,-0.022499904040159918,2023-11,1720.2227,0.793418647166362,2854.0207,0.02944593218961956
2023-11-24,GCP,Cloud Run,europe-west1,81.0707,USD,False,,,4,24,11,4,0,47,73.22915714285715,15.581540539888532,73.34729285714286,14.326289247687514,74.92193666666665,13.805985261334863,0.5032585087825785,0.44536939714894874,84.0393,84.9122,-0.03532394962790827,-0.04524084878209204,2023-11,1801.2934,0.6636197440585009,2847.8887,0.028466948164080828
2023-11-25,GCP,Cloud Run,asia-southeast1,55.4641,USD,False,,,5,25,11,4,1,47,73.99448571428572,14.338527320175805,73.52576428571429,14.066048881812893,74.01825,14.170263637845078,-1.2923492977496494,-1.309372251137045,81.0707,50.1068,-0.3158551733201285,0.10691762395309788,2023-11,1856.7575,0.17550274223034734,1850.4762,0.02997287941340182
2023-11-26,GCP,Cloud Run,asia-southeast1,53.9002,USD,False,,,6,26,11,4,1,47,74.2274,13.93436279968814,73.56383571428572,14.007891381130486,72.70091333333333,14.141318636040374,-1.458782169716161,-1.3294879930142158,55.4641,52.2698,-0.028196617270843796,0.031192007621395335,2023-11,1910.6577,0.11882998171846434,1859.5356,0.02898583926006634
2023-11-27,GCP,Cloud Run,us-central1,79.6633,USD,False,,,0,27,11,4,0,48,74.70152857142857,14.074163884545575,73.64269999999999,14.041246927041563,73.52612,13.78499427049272,0.3525446675853525,0.445207294187394,53.9002,76.3444,0.47797781825525754,0.04347273670310515,2023-11,1990.321,0.5959780621572212,2643.07,0.03014044274270824
2023-11-28,GCP,Cloud Run,us-east1,82.2901,USD,False,,,1,28,11,4,0,48,75.08521428571429,14.265408510616204,73.72749999999999,14.093256070301043,74.48162666666666,13.344396915790572,0.5050598942483021,0.5851499608429914,79.6633,79.6043,0.032973778389384,0.033739383424843394,2023-11,2072.6111,0.7129798903107861,2915.5957,0.028224112142836464
2023-11-29,GCP,Cloud Run,us-central1,86.4779,USD,False,,,2,29,11,4,0,48,74.7008,13.8529344704771,74.37754285714286,14.47914719841631,74.84286666666667,13.522353441242583,0.8501520038406883,0.8604296125692567,82.2901,89.1688,0.05089069037404401,-0.03017759575064172,2023-11,2159.089,0.9104204753199269,2970.7965,0.02910933145369294
2023-11-30,GCP,Cloud Run,europe-west1,83.0256,USD,False,,,3,30,11,4,0,48,74.55598571428571,13.743911835236764,74.16696428571429,14.318066510778898,74.73715333333332,13.442691588156698,0.6162448061827324,0.616576420852532,86.4779,84.0393,-0.03992118217440625,-0.012062213749852007,2023-11,2242.1146,0.7605118829981719,3093.7074000000002,0.02683692711210283
2023-12-01,GCP,Cloud Run,us-central1,91.6475,USD,False,,,4,1,12,4,0,48,76.06695714285715,15.094523239446477,74.64805714285714,14.811534241088777,75.18943666666668,13.782957787426781,1.032198407922819,1.1940879153785666,83.0256,81.0707,0.10384628355466446,0.13046390372686467,2023-12,91.6475,0.9890310786106032,2696.2501,0.033990726602093034
2023-12-02,GCP,Cloud Run,asia-southeast1,57.4022,USD,False,,,5,2,12,4,1,48,76.34382857142857,14.665302719879792,75.16915714285713,13.987095038406181,74.24063000000001,14.000626901263358,-1.2915947888658543,-1.20269114501422,91.6475,55.4641,-0.3736632204874801,0.03494332369884403,2023-12,149.0497,0.2303473491773309,1678.9311,0.03418972940579027
2023-12-03,GCP,Cloud Run,us-central1,52.9739,USD,False,,,6,3,12,4,1,48,76.2115,14.903809050149986,75.21945000000001,13.89941401602407,73.2719,14.441158911370238,-1.5591718815135365,-1.4055658637349955,57.4022,53.9002,-0.07714512684048443,-0.017185464988679306,2023-12,202.0236,0.0712979890310786,1819.6665,0.029111872972311624
2023-12-04,GCP,Cloud Run,europe-west1,87.1318,USD,False,,,0,4,12,4,0,49,77.27842857142856,15.449438059005475,75.98997857142857,14.260879247797973,74.39466666666667,14.153333267889723,0.6377818656122657,0.8999387699949578,52.9739,79.6633,0.6448062158790497,0.09375082377840536,2023-12,289.1554,0.9287020109689214,2783.2929,0.031305293093647706
2023-12-05,GCP,Cloud Run,us-central1,81.3507,USD,False,,,1,5,12,4,0,49,77.14422857142857,15.402658291316044,76.11472142857143,14.302503718105747,75.18857000000001,13.839437389754364,0.2731003537662018,0.4452587071289972,87.1318,82.2901,-0.06634891050034139,-0.011415711002764322,2023-12,370.5061,0.6745886654478976,2779.0894,0.02927243002688965
2023-12-06,GCP,Cloud Run,europe-west1,78.214,USD,False,,,2,6,12,4,0,49,75.96367142857143,14.875720021981463,75.33223571428572,13.82508031010794,75.23939666666666,13.847936017588685,0.15127527057191456,0.21480481490818526,81.3507,86.4779,-0.03855775057819351,-0.09556083114766252,2023-12,448.7201,0.5246800731261426,2885.3792,0.027107009019810255
2023-12-07,GCP,Cloud Run,us-central1,90.0791,USD,False,,,3,7,12,4,0,49,76.97131428571429,15.652419178029993,75.76365,14.206657091591852,75.63754999999999,14.103403863869671,0.837428742762435,1.0239762073305316,78.214,83.0256,0.15170046283080135,0.08495572449840824,2023-12,538.7991999999999,0.9780621572212066,2926.6873,0.03077851877102457
2023-12-08,GCP,Cloud Run,us-east1,93.5918,USD,False,,,4,8,12,4,0,49,77.24907142857144,15.970281941751901,76.65801428571429,14.941573654114174,75.89297,14.363211949789866,1.0233212306465072,1.232233435017068,90.0791,91.6475,0.03899572708831476,0.021214981314043455,2023-12,632.391,0.9981718464351006,2995.2458,0.031246784487593222
2023-12-09,GCP,Cloud Run,asia-southeast1,54.8688,USD,False,,,5,9,12,4,1,49,76.88715714285715,16.514442173731542,76.61549285714285,15.007230682444346,74.73796999999999,14.620587278787921,-1.3332788906758868,-1.3589857657406086,93.5918,57.4022,-0.4137435117134862,-0.044134196946386484,2023-12,687.2598,0.1480804387568556,1872.5879,0.029301054439137785
2023-12-10,GCP,Cloud Run,asia-southeast1,53.5826,USD,False,,,6,10,12,4,1,49,76.9741142857143,16.368498136606622,76.59280714285715,15.044403673611011,73.61752333333334,14.917902627488548,-1.4290568437657878,-1.3430120729621116,54.8688,52.9739,-0.023441372874503534,0.011490564221031648,2023-12,740.8424,0.10420475319926874,1953.0707,0.027435053938381526
2023-12-11,GCP,Cloud Run,us-central1,77.8574,USD,False,,,0,11,12,4,0,50,75.6492,15.773819115969745,76.46381428571429,15.02377957448981,74.44725333333332,14.41334113255023,0.13999146203118212,0.2365965417087651,53.5826,87.1318,0.4530351270663791,-0.10644104678077991,2023-12,818.6998,0.4990859232175503,2678.1272,0.029071584053203644
2023-12-12,GCP,Cloud Run,us-central1,82.9785,USD,False,,,1,12,12,4,0,50,75.88174285714285,15.883498879849796,76.51298571428572,15.045426241519749,75.43429666666667,13.92563198638875,0.4468006196930241,0.5417494401809172,77.8574,81.3507,0.06577537908964624,0.020009661871133053,2023-12,901.6783,0.7586837294332724,2669.5569,0.031083248309848318
2023-12-13,GCP,Cloud Run,us-central1,86.9168,USD,False,,,2,13,12,4,0,50,77.125,16.42775326746375,76.54433571428571,15.06822723407957,75.71288333333334,14.073119530682785,0.5960522927257039,0.7961217583239667,82.9785,78.214,0.047461691883470256,0.11126908226006504,2023-12,988.5951,0.9195612431444241,2870.794,0.03027622323300443
2023-12-14,GCP,Cloud Run,europe-west1,85.6545,USD,False,,,3,14,12,4,0,50,76.49291428571428,15.923637573790348,76.73211428571429,15.171237440522226,75.86460333333335,14.157514149553808,0.5753450284996419,0.6914982787627086,86.9168,90.0791,-0.014523084144670226,-0.049119052032612215,2023-12,1074.2495999999999,0.8683729433272395,3040.7077,0.028169264674789963
2023-12-15,GCP,Cloud Run,us-central1,85.293,USD,False,,,4,15,12,4,0,50,75.30737142857143,14.700365269465705,76.27822142857143,14.780703538589071,76.12845999999999,14.260070612380193,0.679277581727208,0.6426714318932578,85.6545,93.5918,-0.004220443759472905,-0.08867016127386511,2023-12,1159.5426,0.8574040219378428,3117.1723,0.027362298837306055
2023-12-16,GCP,Cloud Run,us-central1,59.1302,USD,False,,,5,16,12,4,1,50,75.91614285714286,13.771806279237895,76.40165,14.617262533401552,75.23367666666667,14.461759060021937,-1.2188628358235152,-1.11352129424349,85.293,54.8688,-0.30674029521406515,0.07766526696268802,2023-12,1218.6728,0.2687385740402194,1889.3677,0.03129629028799884
2023-12-17,GCP,Cloud Run,us-central1,54.1566,USD,False,,,6,17,12,4,1,50,75.99814285714285,13.617509500376945,76.48612857142858,14.474166903748989,74.20849,14.837244485842213,-1.6039307962248406,-1.3514564660427464,59.1302,53.5826,-0.08411268691659916,0.010712432767153623,2023-12,1272.8294,0.13345521023765997,1931.6407,0.028036580508979732
2023-12-18,GCP,Cloud Run,us-east1,82.658,USD,False,,,0,18,12,4,0,51,76.68394285714285,13.845721351842103,76.16657142857143,14.268986380551068,75.29353,14.190033290018306,0.43147315987482715,0.5189889163023597,54.1566,77.8574,0.5262774989470116,0.06165887892401164,2023-12,1355.4874,0.7330895795246801,2678.085,0.030864591676503596
2023-12-19,GCP,Cloud Run,us-central1,79.0338,USD,False,,,1,19,12,4,0,51,76.12041428571429,13.625352755852884,76.00107857142856,14.217578557501852,76.18566333333334,13.518027195397485,0.21382093853096168,0.21069173965160254,82.658,82.9785,-0.04384572576104135,-0.04753882029625094,2023-12,1434.5212,0.5740402193784278,2813.2684999999997,0.028093230347537718
2023-12-20,GCP,Cloud Run,asia-southeast1,83.5341,USD,False,,,2,20,12,4,0,51,75.63717142857142,13.232961070084812,76.38108571428572,14.35174000465863,76.42532,13.584506873625797,0.5967620194004848,0.5233005559648493,79.0338,86.9168,0.05694146048833606,-0.03891882812023776,2023-12,1518.0553,0.7769652650822669,2846.5731,0.029345496168698654
2023-12-21,GCP,Cloud Run,europe-west1,82.8819,USD,False,,,3,21,12,4,0,51,75.24108571428572,12.920968650534467,75.86699999999999,13.946509760234205,76.53457333333333,13.624077831138512,0.591349959262294,0.4658903703334439,83.5341,85.6545,-0.007807589954188599,-0.032369577780123955,2023-12,1600.9372,0.753199268738574,2866.7091,0.02891186273485897
2023-12-22,GCP,Cloud Run,asia-southeast1,84.7018,USD,False,,,4,22,12,4,0,51,75.15662857142857,12.846029140907584,75.232,13.263039315214417,76.38567333333334,13.505125690255886,0.7430445099515021,0.6157755845287004,82.8819,85.293,0.021957749520438673,-0.006931401170003038,2023-12,1685.639,0.8226691042047533,2921.3707,0.028993855521304096
2023-12-23,GCP,Cloud Run,asia-southeast1,54.0213,USD,False,,,5,23,12,4,1,51,74.42678571428571,14.001486796221364,75.17146428571428,13.364675974178367,75.38507333333334,14.020693278174363,-1.4573799204192548,-1.5237315950036523,84.7018,59.1302,-0.3622178041037828,-0.08640085776665063,2023-12,1739.6603,0.12614259597806216,1953.5579,0.02765277650586775
2023-12-24,GCP,Cloud Run,europe-west1,58.7704,USD,False,,,6,24,12,4,1,51,75.08590000000001,12.957949672434006,75.54202142857143,12.779138055812126,74.64173000000001,14.297286455903874,-1.2591112337354997,-1.1100938662620177,54.0213,54.1566,0.08791162004453974,0.08519367906986058,2023-12,1798.4307,0.263254113345521,1895.4479000000001,0.031006075133992863
2023-12-25,GCP,Cloud Run,asia-southeast1,75.7948,USD,False,,,0,25,12,4,0,52,74.10544285714286,12.542511215974912,75.39469285714287,12.762269637819397,75.31942000000001,13.831161426770327,0.13469050285327025,0.034370215580415024,58.7704,82.658,0.28967643575184643,-0.0830312855369955,2023-12,1874.2255,0.396709323583181,2816.986,0.026906346002419996
2023-12-26,GCP,Cloud Run,europe-west1,77.2915,USD,False,,,1,26,12,4,0,52,73.85654285714286,12.445321230199582,74.98847857142857,12.59168054991248,76.09913,13.22823189058682,0.27600389568458367,0.09013827469703993,75.7948,79.0338,0.019746737242927713,-0.022044998468730533,2023-12,1951.517,0.4625228519195612,2861.2293999999997,0.027013388021237653
2023-12-27,GCP,Cloud Run,europe-west1,90.5264,USD,False,,,2,27,12,4,0,52,74.85544285714286,13.58038131262115,75.24630714285715,12.888178662662717,76.46123333333334,13.475529158219473,1.1539408784596594,1.043756167233238,77.2915,83.5341,0.17123357678177759,0.08370593565880634,2023-12,2042.0434,0.979890310786106,2863.3267,0.03161581247433916
2023-12-28,GCP,Cloud Run,europe-west1,87.5106,USD,False,,,3,28,12,4,0,52,75.51668571428571,14.137590747180408,75.37888571428572,13.012429743480318,76.63525000000001,13.586645395304865,0.8483704542980898,0.800444089234693,90.5264,82.8819,-0.03331403877727033,0.0558469340102501,2023-12,2129.554,0.9396709323583181,3307.7471,0.026456254772311203
2023-12-29,GCP,Cloud Run,europe-west1,74.878,USD,False,,,4,29,12,4,0,52,74.11328571428571,13.54919251522987,74.63495714285715,12.695900216921299,76.24858666666665,13.461357174461904,0.056439842064261746,-0.1018163806815136,87.5106,84.7018,-0.1443550838396222,-0.1159810063054625,2023-12,2204.432,0.3656307129798903,3311.3899,0.02261225716729322
2023-12-30,GCP,Cloud Run,us-east1,53.553,USD,False,,,5,30,12,4,1,52,74.04638571428572,13.665588390360698,74.23658571428571,13.29327793087442,75.26616666666665,14.013839520528501,-1.4996343463148294,-1.5494088278455167,74.878,54.0213,-0.2847966024695532,-0.008668802860933198,2023-12,2257.985,0.10237659963436929,2081.4566999999997,0.02572861592555554
2023-12-31,GCP,Cloud Run,europe-west1,50.1242,USD,False,,,6,31,12,4,1,52,72.81121428571429,15.538798360494114,73.94855714285714,13.796002676512135,73.88205666666666,14.385745862309463,-1.4600237262833522,-1.651485914766544,53.553,58.7704,-0.0640262917098196,-0.14711827722548906,2023-12,2308.1092,0.009140767824497258,2169.0135,0.023109215318381785
2024-01-01,GCP,Cloud Run,asia-southeast1,75.0067,USD,False,,,0,1,1,1,0,1,72.69862857142857,15.516416961476006,73.40203571428572,13.57421095616511,74.46887333333332,14.045356784973293,0.14875028391884082,0.038292132756911325,50.1242,75.7948,0.49641690040945446,-0.010397810931483455,2024-01,75.0067,0.3711151736745887,2056.7916,0.036467817157539696
2024-01-02,GCP,Cloud Run,asia-southeast1,67.7288,USD,False,,,1,2,1,1,0,1,71.33252857142857,15.46553315997804,72.59453571428571,13.54965139225743,74.96070333333334,13.515032724480603,-0.23301676921952696,-0.5351006897451789,75.0067,77.2915,-0.09702999865215985,-0.12372253093647127,2024-01,142.7355,0.29250457038391225,2187.4809,0.03096200748539978
2024-01-03,GCP,Cloud Run,us-central1,81.3603,USD,False,,,2,3,1,1,0,1,70.02308571428571,13.875910245028786,72.43926428571429,13.426542927500416,74.76831999999999,13.376170370692543,0.8170429243702362,0.49281519424650505,67.7288,90.5264,0.20126593118139877,-0.10125333604228984,2024-01,224.0958,0.676416819012797,3196.5327948325203,0.025452671760946958
2024-01-04,GCP,Cloud Run,europe-west1,78.7396,USD,False,,,3,4,1,1,0,1,68.77008571428571,12.345172559672664,72.14338571428571,13.222814452060756,74.68128333333333,13.34030987170691,0.8075637854973057,0.304214572629203,81.3603,87.5106,-0.032211041502646726,-0.10022785810975782,2024-01,302.8354,0.5521023765996343,3090.2058786320003,0.025480373506645344
2024-01-05,GCP,Cloud Run,europe-west1,85.3493,USD,False,,,4,5,1,1,0,1,70.26598571428572,13.761779347820355,72.18963571428571,13.271163482447857,74.91912666666666,13.46845812763347,1.0960293653456379,0.7744148018813795,78.7396,74.878,0.08394378432092696,0.1398448142292817,2024-01,388.1847,0.8610603290676416,2406.3134,0.035468904424487906
2024-01-06,GCP,Cloud Run,us-central1,50.6788,USD,False,,,5,6,1,1,1,1,69.8553857142857,14.372851903899525,71.95088571428572,13.647875999687923,73.60578333333333,13.85466943549913,-1.3342227305458176,-1.6548199463304296,85.3493,53.553,-0.4062189145030337,-0.05367019587971402,2024-01,438.8635,0.02010968921389397,1581.8541,0.0320375943647192
2024-01-07,GCP,Cloud Run,us-central1,55.3969,USD,False,,,6,7,1,1,1,1,70.60862857142857,13.261659819157146,71.70992142857143,13.925447368268964,72.33261999999999,13.708917703813475,-1.1470456019620863,-1.235379799096286,50.6788,50.1242,0.09309810018995915,0.10519270132779791,2024-01,494.2604,0.1736745886654479,1665.2603,0.03326621069388776
2024-01-08,GCP,Cloud Run,asia-southeast1,77.1867,USD,False,,,0,8,1,1,0,2,70.92005714285713,13.40695593151269,71.80934285714285,13.961776344925266,73.07655,13.328828546185905,0.4674172786639715,0.308365434025166,55.3969,75.0067,0.39333969950677133,0.029064070276001247,2024-01,571.4471,0.45521023765996343,2316.0778999999998,0.03332646971846961
2024-01-09,GCP,Cloud Run,asia-southeast1,86.4474,USD,False,,,1,9,1,1,0,2,73.59414285714286,14.487568908649111,72.4633357142857,14.444419630357515,74.17204333333332,13.018335631495455,0.8871921316140577,0.9429282677292324,77.1867,67.7288,0.11997792365627785,0.2763757810521317,2024-01,657.8945,0.906764168190128,2275.3563999999997,0.03799290519936219
2024-01-10,GCP,Cloud Run,us-east1,87.7825,USD,False,,,2,10,1,1,0,2,74.5116,15.244901364499952,72.26734285714285,14.19696901068429,74.50288,13.23945762214418,0.8705139955862733,1.0030335364181087,86.4474,81.3603,0.015444073505791417,0.07893530382657228,2024-01,745.677,0.943327239488117,2436.54,0.03602752263454077
2024-01-11,GCP,Cloud Run,us-central1,86.866,USD,False,,,3,11,1,1,0,2,75.67251428571429,15.9152090110297,72.2213,14.144679078394448,74.63246333333333,13.343887600139656,0.7033200573002204,0.9167895468200618,87.7825,78.7396,-0.010440577563746289,0.10320601069724507,2024-01,832.543,0.9159049360146252,2445.2887,0.03552382178839025
2024-01-12,GCP,Cloud Run,us-central1,83.7811,USD,False,,,4,12,1,1,0,2,75.44848571428572,15.766636325421294,72.85723571428572,14.469714852573306,74.52793999999999,13.256339568585856,0.5284966376595309,0.6980177258909103,86.866,85.3493,-0.035513319365050665,-0.01837390581975049,2024-01,916.3241,0.7879341864716636,2518.8338,0.033261861104121576
2024-01-13,GCP,Cloud Run,europe-west1,60.6921,USD,False,,,5,13,1,1,1,2,76.87895714285715,13.425167755110404,73.36717142857142,13.849579141810592,73.69586,13.317146118175145,-1.2057098605333827,-0.9764674716061039,83.7811,50.6788,-0.2755872147742678,0.19758360497490898,2024-01,977.0162,0.27787934186471663,1598.9476,0.037957529064718595
2024-01-14,GCP,Cloud Run,us-east1,50.9307,USD,False,,,6,14,1,1,1,2,76.24092857142857,14.665120081189698,73.42477857142856,13.74675911580498,72.55045,13.755807516946263,-1.725879394752928,-1.57168163132511,60.6921,55.3969,-0.16083477091481704,-0.080621839848789,2024-01,1027.9469,0.027422303473491772,1641.0369,0.031035682378604018
2024-01-15,GCP,Cloud Run,europe-west1,73.3572,USD,False,,,0,15,1,1,0,3,75.69385714285714,14.69535572222926,73.30695714285714,13.739224492318696,73.02468333333333,13.520413417880455,-0.15900650429057198,0.02459367597460723,50.9307,77.1867,0.44033362980598484,-0.04961346967742347,2024-01,1101.3041,0.3217550274223035,2358.1421,0.031108049001783607
2024-01-16,GCP,Cloud Run,asia-southeast1,80.145,USD,False,,,1,16,1,1,0,3,74.7935142857143,14.108038764882517,74.19382857142857,13.752183562084785,73.89096333333332,13.095704613410934,0.3793217330269324,0.4775639685538215,73.3572,86.4474,0.09253079452197546,-0.07290444825323955,2024-01,1181.4491,0.623400365630713,2333.4546,0.03434607212840809
2024-01-17,GCP,Cloud Run,asia-southeast1,91.3205,USD,False,,,2,17,1,1,0,3,75.29894285714285,14.701813081936173,74.90527142857142,14.394100377394402,74.17971333333334,13.387917120524117,1.089767435654093,1.2803176559189293,80.145,87.7825,0.13944101316190102,0.040304160851646884,2024-01,1272.7696,0.9872029250457038,2445.2071,0.03734673435226106
2024-01-18,GCP,Cloud Run,asia-southeast1,82.8138,USD,False,,,3,18,1,1,0,3,74.72005714285714,14.243070558562493,75.19628571428572,14.518234507884703,74.30571333333334,13.45280695636911,0.5682582855498732,0.6324395119641659,91.3205,86.866,-0.093152139989453,-0.04664886146424781,2024-01,1355.5834,0.7458866544789763,2417.8848,0.03425051516100592
2023-01-01,GCP,Cloud SQL,asia-southeast1,120.2317,USD,False,,,6,1,1,1,1,52,120.2317,0.0,120.2317,0.0,120.2317,0.0,0.0,0.0,,,,,2023-01,120.2317,0.0018281535648994515,1469.6512,0.0818096838215205
2023-01-02,GCP,Cloud SQL,asia-southeast1,181.5867,USD,False,,,0,2,1,1,0,1,150.9092,43.38453655970063,150.9092,43.38453655970063,150.9092,43.38453655970063,0.7071067811702492,0.7071067811702492,120.2317,,0.5103063501513303,,2023-01,301.8184,0.27056672760511885,2074.0194,0.08755303831772858
2023-01-03,GCP,Cloud SQL,us-central1,165.5773,USD,False,,,1,3,1,1,0,1,155.7985666666667,31.824938734478877,155.7985666666667,31.824938734478877,155.7985666666667,31.824938734478877,0.3072663678824888,0.3072663678824888,181.5867,,-0.0881639459272724,,2023-01,467.39570000000003,0.20292504570383912,2074.1603,0.07982859376872664
2023-01-04,GCP,Cloud SQL,asia-southeast1,212.115,USD,False,,,2,4,1,1,0,1,169.877675,38.31583201257457,169.877675,38.31583201257457,169.877675,38.31583201257457,1.1023465439830753,1.1023465439830753,165.5773,,0.28106328584726853,,2023-01,679.5107,0.4405850091407678,2273.8168,0.0932858794956158
2023-01-05,GCP,Cloud SQL,us-central1,200.8791,USD,False,,,3,5,1,1,0,1,176.07796000000002,35.96240964560078,176.07796000000002,35.96240964560078,176.07796000000002,35.96240964560078,0.6896406621168729,0.6896406621168729,212.115,,-0.05297079414443601,,2023-01,880.3898,0.35283363802559414,2339.8956000000003,0.08584959944363078
2023-01-06,GCP,Cloud SQL,asia-southeast1,227.5724,USD,False,,,4,6,1,1,0,1,184.66036666666665,38.426321072497515,184.66036666666665,38.426321072497515,184.66036666666665,38.426321072497515,1.1167354077757292,1.1167354077757292,200.8791,,0.13288241534269674,,2023-01,1107.9622,0.5886654478976234,2431.9642,0.09357555510064927
2023-01-07,GCP,Cloud SQL,us-east1,133.1551,USD,False,,,5,7,1,1,1,1,177.3024714285714,40.11801942164785,177.3024714285714,40.11801942164785,177.3024714285714,40.11801942164785,-1.100437460869488,-1.100437460869488,227.5724,,-0.4148890638741126,,2023-01,1241.1173,0.016453382084095063,1537.5628000000002,0.08660140580918932
2023-01-08,GCP,Cloud SQL,us-central1,129.9493,USD,False,,,6,8,1,1,1,1,178.69069999999996,37.92205281191934,171.383325,40.74093305386225,171.383325,40.74093305386225,-1.2853048921284842,-1.0170121765302833,133.1551,120.2317,-0.02407568316929607,0.08082394243713734,2023-01,1371.0666,0.010968921389396709,1552.7598,0.08368924800855632
2023-01-09,GCP,Cloud SQL,europe-west1,200.4719,USD,False,,,0,9,1,1,0,2,181.3885857142857,38.82348147485095,174.6153888888889,39.323807110624614,174.6153888888889,39.323807110624614,0.4915405203313498,0.6575281746682049,129.9493,181.5867,0.5426931888009965,0.10400100888388851,2023-01,1571.5385,0.3473491773308958,2133.8151000000003,0.0939499865756438
